"exp","ver","sub","exp_initials","blocktype","trial","trialtime","trialtype","t1_level","t2_level","lag","t2_lag","targets","cuetype","mode","t1","t1_corr","t1_resp","t1_acc","t1_rt","t1_dur","t2","t2_corr","t2_resp","t2_acc","t2_rt","t2_dur","distractor1","distractor2","maskfile1","maskfile2","t1mask_soa","t2mask_soa","t1t2_soa"
"RSVPLG03","1.0.2",754,"km","Experiment",25,"20251202-103252","main","local","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.831124900141731,0.0496859000995755,"H","hH","h",1,0.0134562000166625,0.0504149999469519,"A","A","mask-4.png","mask-1.png",0.0998519000131637,0.100082000019029,0.749359800014645
"RSVPLG03","1.0.2",754,"km","Experiment",26,"20251202-103258","main","global","local",300,300,"Both",1,"Automatic","H","hH","h",1,2.12092290003784,0.0500928000546992,"H","hH","h",1,0.205122499959543,0.0491969001013786,"A","E","mask-3.png","mask-1.png",0.100801200140268,0.100232500117272,0.300818599993363
"RSVPLG03","1.0.2",754,"km","Experiment",27,"20251202-103304","main","local","global",750,750,"Both",1,"Automatic","H","hH","h",1,1.26254169992171,0.0498418000061065,"H","hH","h",1,0.0841316999867558,0.0485988999716938,"A","A","mask-2.png","mask-2.png",0.0999088000971824,0.0995706999674439,0.752330200048164
"RSVPLG03","1.0.2",754,"km","Experiment",28,"20251202-103310","main","global","global",750,750,"Both",1,"Automatic","H","hH","h",1,1.26504129986279,0.0495609999634326,"S","sS","s",1,0.275526500074193,0.0477555999532342,"A","A","mask-2.png","mask-1.png",0.101098399842158,0.0991299001034349,0.751840299926698
"RSVPLG03","1.0.2",754,"km","Experiment",29,"20251202-103315","main","global","local",300,300,"Both",1,"Automatic","S","sS","h",0,2.67886639991775,0.0499506001360714,"S","sS","s",1,0.0355513000395149,0.0487947000656277,"E","E","mask-2.png","mask-2.png",0.102556199999526,0.0993073000572622,0.301934899995103
"RSVPLG03","1.0.2",754,"km","Experiment",30,"20251202-103322","main","local","global",300,300,"Both",1,"Automatic","H","hH","h",1,0.897083499934524,0.0499839000403881,"H","hH","h",1,0.0775011000223458,0.0500072999857366,"E","A","mask-3.png","mask-4.png",0.101126500172541,0.100723199779168,0.301317700184882
"RSVPLG03","1.0.2",754,"km","Experiment",31,"20251202-103326","main","local","local",750,750,"Both",1,"Automatic","H","hH","h",1,1.03842219989747,0.0507873001042753,"S","sS","h",0,0.0646724000107497,0.0507344999350607,"A","A","mask-1.png","mask-3.png",0.0998617999721318,0.102146500023082,0.750566500006244
"RSVPLG03","1.0.2",754,"km","Experiment",32,"20251202-103331","main","global","local",300,300,"Both",1,"Automatic","S","sS","s",1,0.771935600088909,0.0508576999418437,"H","hH","h",1,0.00230649998411536,0.0492964999284595,"E","A","mask-4.png","mask-4.png",0.101240700110793,0.099493799963966,0.300539300078526
"RSVPLG03","1.0.2",754,"km","Experiment",33,"20251202-103336","main","local","global",750,750,"Both",1,"Automatic","S","sS","s",1,1.73794350004755,0.0488516001496464,"H","hH","s",0,0.0614698000717908,0.0513198999688029,"A","E","mask-2.png","mask-2.png",0.0988218002021313,0.101106500020251,0.748160100076348
"RSVPLG03","1.0.2",754,"km","Experiment",34,"20251202-103341","main","local","local",750,750,"Both",1,"Automatic","S","sS","s",1,0.825031300075352,0.0507607001345605,"H","hH","s",0,0.0611801000777632,0.0505607000086457,"A","A","mask-4.png","mask-2.png",0.100602900143713,0.100453299935907,0.75091170007363
"RSVPLG03","1.0.2",754,"km","Experiment",35,"20251202-103346","main","global","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.910035899840295,0.0493210998829454,"H","hH","h",1,0.0112411000300199,0.0507226001936942,"E","A","mask-1.png","mask-1.png",0.100114099914208,0.100831000134349,0.749250799883157
"RSVPLG03","1.0.2",754,"km","Experiment",36,"20251202-103351","main","global","global",300,300,"Both",1,"Automatic","S","sS","s",1,0.601306499913335,0.0499768001027405,"H","hH","h",1,0.00186170008964837,0.0501820000354201,"A","A","mask-3.png","mask-2.png",0.100182400085032,0.100629799999297,0.300166399916634
"RSVPLG03","1.0.2",754,"km","Experiment",37,"20251202-103356","main","global","global",300,300,"Both",1,"Automatic","H","hH","h",1,1.28292350005358,0.0505828999448568,"H","hH","h",1,0.0610321001149714,0.050283000105992,"A","A","mask-4.png","mask-3.png",0.0999745998997241,0.100340400123969,0.300605899887159
"RSVPLG03","1.0.2",754,"km","Experiment",38,"20251202-103401","main","global","local",300,300,"Both",1,"Automatic","S","sS","s",1,1.21764030004852,0.0515391000080854,"H","hH","s",0,0.077718400163576,0.0506364998873323,"A","E","mask-1.png","mask-2.png",0.101209199987352,0.100428899982944,0.301141600124538
"RSVPLG03","1.0.2",754,"km","Experiment",39,"20251202-103405","main","global","global",300,300,"Both",1,"Automatic","H","hH","h",1,3.60136270010844,0.0499358000233769,"S","sS","s",1,3.26147129992023,0.0493745000567287,"E","A","mask-2.png","mask-2.png",0.100745999952778,0.099865399999544,0.301187600009143
"RSVPLG03","1.0.2",754,"km","Experiment",40,"20251202-103416","main","local","local",300,300,"Both",1,"Automatic","H","hH","s",0,2.01316579990089,0.0501121999695897,"H","hH","h",1,0.324756700079888,0.0485403998754919,"E","A","mask-2.png","mask-2.png",0.10068770009093,0.0976313999854028,0.30246810009703
"RSVPLG03","1.0.2",754,"km","Experiment",41,"20251202-103422","main","local","local",300,300,"Both",1,"Automatic","S","sS","s",1,2.5722773000598,0.0503243999555707,"H","hH","h",1,0.491944100009277,0.0493995000142604,"E","A","mask-1.png","mask-3.png",0.100379599956796,0.0982038001529872,0.302398699801415
"RSVPLG03","1.0.2",754,"km","Experiment",42,"20251202-103428","main","local","local",300,300,"Both",1,"Automatic","H","hH","h",1,0.81143070012331,0.0491896001622081,"H","hH","h",1,0.222673600073904,0.0486041998956352,"A","A","mask-4.png","mask-4.png",0.0991336000151932,0.0985562999267131,0.301129900151864
"RSVPLG03","1.0.2",754,"km","Experiment",43,"20251202-103433","main","local","local",300,300,"Both",1,"Automatic","H","hH","h",1,0.460323499981314,0.0510865000542253,"H","hH","h",1,0.0755030000582337,0.049852899974212,"A","A","mask-2.png","mask-2.png",0.100841599982232,0.0992385998833924,0.30100110010244
"RSVPLG03","1.0.2",754,"km","Experiment",44,"20251202-103437","main","global","global",750,750,"Both",1,"Automatic","S","sS","s",1,1.08597160014324,0.0511081998702139,"S","sS","s",1,0.111089700134471,0.0496612000279129,"A","A","mask-1.png","mask-4.png",0.100841399980709,0.0987327999901026,0.750494199804962
"RSVPLG03","1.0.2",754,"km","Experiment",45,"20251202-103442","main","local","local",300,300,"Both",1,"Automatic","H","hH","h",1,0.701254599960521,0.0501306999940425,"H","hH","h",1,0.080816299887374,0.0502957999706268,"A","E","mask-3.png","mask-4.png",0.100108300102875,0.0997005999088287,0.299196700099856
"RSVPLG03","1.0.2",754,"km","Experiment",46,"20251202-103447","main","global","global",300,300,"Both",1,"Automatic","S","sS","s",1,0.532819099957123,0.0489721999038011,"S","sS","s",1,0.0600676001049578,0.0485121000092477,"E","E","mask-1.png","mask-1.png",0.0999145999085158,0.0987008998636156,0.301044000079855
"RSVPLG03","1.0.2",754,"km","Experiment",47,"20251202-103451","main","local","global",750,750,"Both",1,"Automatic","H","hH","h",1,1.00938290008344,0.0506746000610292,"S","sS","h",0,0.897381500108168,0.0495817000046372,"A","E","mask-1.png","mask-4.png",0.100612000096589,0.100616700015962,0.75202690018341
"RSVPLG03","1.0.2",754,"km","Experiment",48,"20251202-103457","main","local","local",300,300,"Both",1,"Automatic","H","hH","h",1,1.4750963000115,0.0495499998796731,"H","hH","s",0,0.125089700100943,0.0496649998240173,"E","A","mask-4.png","mask-4.png",0.0991322000045329,0.101010099984705,0.300464200088754
"RSVPLG03","1.0.2",754,"km","Experiment",49,"20251202-103502","main","global","global",300,300,"Both",1,"Automatic","S","sS","s",1,1.57301519997418,0.0497588999569416,"S","sS","s",1,0.0631311999168247,0.050560399889946,"A","A","mask-2.png","mask-1.png",0.100249700015411,0.100512099917978,0.300587200094014
"RSVPLG03","1.0.2",754,"km","Experiment",50,"20251202-103507","main","global","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.747791599947959,0.0508716001641005,"S","sS","s",1,0.456278999801725,0.04852159996517,"A","A","mask-1.png","mask-4.png",0.0997548999730498,0.0988133999053389,0.751661200076342
"RSVPLG03","1.0.2",754,"km","Experiment",51,"20251202-103514","main","local","global",750,750,"Both",1,"Automatic","S","sS","s",1,1.31399639998563,0.0512488000094891,"H","hH","h",1,1.05820060009137,0.0500610000453889,"E","E","mask-4.png","mask-4.png",0.101195799885318,0.102290800074115,0.74999829987064
"RSVPLG03","1.0.2",754,"km","Experiment",52,"20251202-103521","main","global","local",300,300,"Both",1,"Automatic","H","hH","h",1,0.983824800001457,0.050899799913168,"H","hH","s",0,0.0382249997928739,0.0524528999812901,"E","A","mask-4.png","mask-2.png",0.101132299983874,0.100134799955413,0.299507000017911
"RSVPLG03","1.0.2",754,"km","Experiment",53,"20251202-103525","main","local","global",300,300,"Both",1,"Automatic","H","hH","h",1,1.82578959991224,0.0501248999498785,"S","sS","h",0,0.253027600003406,0.0501612999942154,"A","A","mask-1.png","mask-3.png",0.10099760000594,0.0997093999758363,0.3008034999948
"RSVPLG03","1.0.2",754,"km","Experiment",54,"20251202-103531","main","global","local",300,300,"Both",1,"Automatic","S","sS","s",1,0.477313400013372,0.0488664000295103,"S","sS","h",0,0.0215737000107765,0.0503062000498176,"E","A","mask-4.png","mask-3.png",0.100035700015724,0.100690700113773,0.300603199983016
"RSVPLG03","1.0.2",754,"km","Experiment",55,"20251202-103535","main","local","local",750,750,"Both",1,"Automatic","H","hH","h",1,0.801176300039515,0.0496308000292629,"S","sS","s",1,0.050420599989593,0.0497508000116795,"A","A","mask-3.png","mask-4.png",0.100742100039497,0.099398999940604,0.750500299967825
"RSVPLG03","1.0.2",754,"km","Experiment",56,"20251202-103540","main","global","local",750,750,"Both",1,"Automatic","H","hH","h",1,0.535018600057811,0.0491144000552595,"S","sS","s",1,0.0121967999730259,0.0500564000103623,"A","E","mask-1.png","mask-1.png",0.0987039001192898,0.10127850016579,0.74978299997747
"RSVPLG03","1.0.2",754,"km","Experiment",57,"20251202-103545","main","local","global",300,300,"Both",1,"Automatic","H","hH","h",1,1.45734070008621,0.0501219998113811,"S","sS","s",1,0.524307300103828,0.0496451000217348,"A","A","mask-1.png","mask-1.png",0.0999363998416811,0.0993705000728369,0.300701899919659
"RSVPLG03","1.0.2",754,"km","Experiment",58,"20251202-103550","main","global","local",750,750,"Both",1,"Automatic","S","sS","s",1,0.734714900143445,0.0508316999766976,"S","sS","s",1,0.0620727001223713,0.0497749999631196,"A","E","mask-1.png","mask-1.png",0.0998454000800848,0.100113499909639,0.749093200080097
"RSVPLG03","1.0.2",754,"km","Experiment",59,"20251202-103555","main","global","global",300,300,"Both",1,"Automatic","H","hH","h",1,0.405098600080237,0.0497995000332594,"H","hH","h",1,0.0773893999867141,0.0500112001318485,"E","E","mask-4.png","mask-4.png",0.101086299866438,0.101050700061023,0.301054399926215
"RSVPLG03","1.0.2",754,"km","Experiment",60,"20251202-103559","main","local","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.948388099903241,0.0501322001218796,"S","sS","h",0,0.0344935997854918,0.0504077998921275,"E","E","mask-2.png","mask-3.png",0.101116500096396,0.101961399894208,0.750522100133821
"RSVPLG03","1.0.2",754,"km","Experiment",61,"20251202-103604","main","global","local",300,300,"Both",1,"Automatic","H","hH","h",1,0.503605900099501,0.0510593000799417,"H","hH","h",1,0.0774986001197249,0.0494621999096125,"A","A","mask-4.png","mask-4.png",0.0998458999674767,0.100012399954721,0.301697500050068
"RSVPLG03","1.0.2",754,"km","Experiment",62,"20251202-103608","main","local","local",750,750,"Both",1,"Automatic","H","hH","s",0,1.61032610014081,0.0507819000631571,"H","hH","h",1,0.212196699809283,0.0499505999032408,"A","E","mask-2.png","mask-2.png",0.102456700056791,0.0998559000436217,0.751347600016743
"RSVPLG03","1.0.2",754,"km","Experiment",63,"20251202-103614","main","global","global",750,750,"Both",1,"Automatic","S","sS","s",1,2.85381429991685,0.0490685000550002,"S","sS","s",1,0.0860466999001801,0.0489449999295175,"E","E","mask-3.png","mask-2.png",0.0993815001565963,0.0991674999240786,0.749740600120276
"RSVPLG03","1.0.2",754,"km","Experiment",64,"20251202-103621","main","global","local",750,750,"Both",1,"Automatic","H","hH","h",1,1.5516995000653,0.050891499966383,"S","sS","h",0,0.0843435998540372,0.0507565001025796,"A","A","mask-4.png","mask-2.png",0.100424400065094,0.0992374001070857,0.75022149994038
"RSVPLG03","1.0.2",754,"km","Experiment",65,"20251202-103627","main","local","local",300,300,"Both",1,"Automatic","H","hH","s",0,1.33288010000251,0.0501910999882966,"H","hH","h",1,0.167389100184664,0.0506033001001924,"A","E","mask-4.png","mask-4.png",0.0993727000895888,0.0999424001201987,0.300227500032634
"RSVPLG03","1.0.2",754,"km","Experiment",66,"20251202-103632","main","local","local",750,750,"Both",1,"Automatic","S","sS","s",1,0.707296499982476,0.0494493001606315,"S","sS","s",1,0.0670572000090033,0.0504320999607444,"A","E","mask-2.png","mask-1.png",0.0998216001316905,0.100894100032747,0.749005600111559
"RSVPLG03","1.0.2",754,"km","Experiment",67,"20251202-103637","main","local","global",750,750,"Both",1,"Automatic","H","hH","h",1,0.587358699878678,0.051194499945268,"S","sS","h",0,0.0549764998722821,0.0489942000713199,"E","E","mask-2.png","mask-4.png",0.100076199974865,0.0976041001267731,0.752716399962083
"RSVPLG03","1.0.2",754,"km","Experiment",68,"20251202-103642","main","local","global",300,300,"Both",1,"Automatic","S","sS","s",1,0.428022800013423,0.0491253999061882,"S","sS","s",1,0.0772645999677479,0.0487093001138419,"E","E","mask-3.png","mask-3.png",0.0997654998209328,0.0998649001121521,0.299729999853298
"RSVPLG03","1.0.2",754,"km","Experiment",69,"20251202-103646","main","local","local",750,750,"Both",1,"Automatic","H","hH","h",1,1.72596430010162,0.0501315000001341,"H","hH","h",1,0.0771447999868542,0.0495509000029415,"E","E","mask-4.png","mask-4.png",0.100322300102562,0.0998645999934524,0.750029199989513
"RSVPLG03","1.0.2",754,"km","Experiment",70,"20251202-103652","main","local","global",300,300,"Both",1,"Automatic","S","sS","s",1,0.412162699969485,0.0483084998559207,"H","hH","s",0,0.0681582998950034,0.0502033999655396,"E","A","mask-2.png","mask-4.png",0.100589399924502,0.10141979996115,0.30032190005295
"RSVPLG03","1.0.2",754,"km","Experiment",71,"20251202-103656","main","global","local",750,750,"Both",1,"Automatic","H","hH","s",0,1.36881779995747,0.0504513999912888,"S","sS","h",0,0.0280408998951316,0.0491919000633061,"E","E","mask-3.png","mask-2.png",0.10043069999665,0.099307999946177,0.751474800053984
"RSVPLG03","1.0.2",754,"km","Experiment",72,"20251202-103701","main","local","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.615253400057554,0.0479727999772877,"S","sS","h",0,0.0444014999084175,0.0499933999963105,"E","A","mask-2.png","mask-3.png",0.0980115998536348,0.101912999991328,0.749295599991456
"RSVPLG03","1.0.2",754,"km","Experiment",73,"20251202-103706","main","global","global",300,300,"Both",1,"Automatic","S","sS","s",1,0.988646100042388,0.049580099992454,"S","sS","s",1,0.0577587999869138,0.0476831998676062,"A","A","mask-2.png","mask-3.png",0.100899700075388,0.10055089998059,0.302250200184062
"RSVPLG03","1.0.2",754,"km","Experiment",74,"20251202-103710","main","global","local",750,750,"Both",1,"Automatic","H","hH","h",1,0.901404900010675,0.0519934999756515,"H","hH","h",1,0.0790295000188053,0.0482441000640392,"A","A","mask-3.png","mask-1.png",0.101106599904597,0.0994140999391675,0.752135399961844
"RSVPLG03","1.0.2",754,"km","Experiment",75,"20251202-103715","main","global","local",300,300,"Both",1,"Automatic","H","hH","h",1,0.649773199809715,0.0497570999432355,"H","hH","s",0,0.077547200024128,0.0514985001645982,"E","E","mask-4.png","mask-2.png",0.100125799886882,0.100838999962434,0.299379099858925
"RSVPLG03","1.0.2",754,"km","Experiment",76,"20251202-103722","main","global","local",750,750,"Both",1,"Automatic","H","hH","h",1,0.94945210008882,0.0497703000437468,"S","sS","s",1,0.0259221999440342,0.0496495999395847,"A","A","mask-4.png","mask-2.png",0.099818899994716,0.0986633999273181,0.750114500056952
"RSVPLG03","1.0.2",754,"km","Experiment",77,"20251202-103727","main","local","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.898686400149018,0.0475488000083715,"H","hH","h",1,0.0773954999167472,0.049515699967742,"E","E","mask-3.png","mask-3.png",0.0984668000601232,0.10079209995456,0.748107600025833
"RSVPLG03","1.0.2",754,"km","Experiment",78,"20251202-103732","main","local","local",300,300,"Both",1,"Automatic","S","sS","s",1,1.1243193000555,0.0510263000614941,"S","sS","h",0,0.0220055999234319,0.0505758000072092,"E","A","mask-1.png","mask-4.png",0.099617299856618,0.101213000016287,0.299271399853751
"RSVPLG03","1.0.2",754,"km","Experiment",79,"20251202-103737","main","local","global",300,300,"Both",1,"Automatic","H","hH","h",1,1.30695529980585,0.0500822998583317,"S","sS","s",1,0.00152719998732209,0.0499070000369102,"A","A","mask-2.png","mask-2.png",0.0994016998447478,0.100572099909186,0.299082699930295
"RSVPLG03","1.0.2",754,"km","Experiment",80,"20251202-103742","main","global","global",750,750,"Both",1,"Automatic","H","hH","h",1,0.929479899816215,0.0509393999818712,"S","sS","h",0,0.0768852001056075,0.0495672000106424,"A","E","mask-1.png","mask-1.png",0.100331600056961,0.0994462000671774,0.750859099905938
"RSVPLG03","1.0.2",754,"km","Experiment",81,"20251202-103747","main","global","global",750,750,"Both",1,"Automatic","H","hH","h",1,1.20372830005363,0.049743500072509,"H","hH","s",0,1.27528619999066,0.0500022999476641,"E","A","mask-3.png","mask-2.png",0.0997591000050306,0.100105699850246,0.75158750009723
"RSVPLG03","1.0.2",754,"km","Experiment",82,"20251202-103752","main","global","global",300,300,"Both",1,"Automatic","S","sS","s",1,0.818232000106946,0.0508894000668079,"S","sS","h",0,0.963028999976814,0.0496272000018507,"A","E","mask-1.png","mask-4.png",0.102234600111842,0.101910199970007,0.30076100002043
