"exp","ver","sub","experimenter","blocktyp","sess","trial","trial_time","trial_type","t1_level","t2_level","lag","t2_lag","global_letters","local_letters","t1_pos","t1","t1_corr","t1_resp","t1_acc","t2","t2_corr","t2_resp","t2_acc","t1_rt","t2_rt"
"RSVPLG02",2.1,496,"cb","Experiment",1,3,"2024-11-20_11h08.57.849","warmup","local","global",300,2,"YTEMPHLUZFAC","LFAHYMCXETPU",4,"H","hH","h",1,"H","hH","s",0,1.16952820005827,0.66535049979575
"RSVPLG02",2.1,496,"cb","Experiment",1,4,"2024-11-20_11h09.07.065","warmup","global","local",300,2,"YZNLXSCFMAET","TUALMEZSCNXY",6,"S","sS","s",1,"S","sS","s",1,1.22685360000469,0.284845999907702
"RSVPLG02",2.1,496,"cb","Experiment",1,5,"2024-11-20_11h09.14.476","warmup","local","global",750,5,"ACNXYLFTUSEM","ZPEFSXMCTNUA",5,"S","sS","s",1,"S","sS","h",0,1.38817770010792,0.632984800031409
"RSVPLG02",2.1,496,"cb","Experiment",1,6,"2024-11-20_11h09.21.961","exp","local","local",750,5,"ZCLXMAENUFPT","NXMCUHPEFYHZ",6,"H","hH","h",1,"H","hH","h",1,1.21806009998545,0.360957400174811
"RSVPLG02",2.1,496,"cb","Experiment",1,7,"2024-11-20_11h09.29.236","exp","global","local",300,2,"AYNLSMEXTCFU","XFPNUCSLTYAE",5,"S","sS","s",1,"S","sS","s",1,1.28440080001019,0.268177699996158
"RSVPLG02",2.1,496,"cb","Experiment",1,8,"2024-11-20_11h09.36.204","exp","global","global",750,5,"YXPAZHUTNFHM","LUFZXYNMPECA",6,"H","hH","h",1,"H","hH","h",1,1.35701770009473,0.317105800146237
"RSVPLG02",2.1,496,"cb","Experiment",1,9,"2024-11-20_11h09.43.804","exp","local","global",750,5,"ECPLUAYMNTHF","ECLZPSUFTNXA",6,"S","sS","s",1,"H","hH","h",1,1.19411649997346,0.663804699899629
"RSVPLG02",2.1,496,"cb","Experiment",1,10,"2024-11-20_11h09.50.989","exp","global","local",300,2,"MAXEPSYZTNUL","EZFTXUPSCLAY",6,"S","sS","s",1,"S","sS","s",1,1.02998159988783,0.237315100152045
"RSVPLG02",2.1,496,"cb","Experiment",1,11,"2024-11-20_11h09.57.627","exp","global","global",300,2,"MZNPUHXSFCLA","CFYNUZLMTPEX",6,"H","hH","h",1,"S","sS","h",0,1.24712890014052,0.280461500165984
"RSVPLG02",2.1,496,"cb","Experiment",1,12,"2024-11-20_11h10.04.814","exp","local","global",750,5,"FXAMLECTPYHZ","TFXUYHMCNZLP",6,"H","hH","h",1,"H","hH","h",1,2.22133559989743,0.200089399935678
"RSVPLG02",2.1,496,"cb","Experiment",1,13,"2024-11-20_11h10.12.909","exp","global","local",750,5,"ZENMHCFUPYAX","CEYXFNUMPHLA",5,"H","hH","h",1,"H","hH","h",1,1.31499970005825,0.248741599963978
"RSVPLG02",2.1,496,"cb","Experiment",1,14,"2024-11-20_11h10.19.943","exp","global","global",750,5,"AELZHXMFYHPT","YZXLUCPMTNFE",5,"H","hH","h",1,"H","hH","h",1,1.23088019993156,0.249281600117683
"RSVPLG02",2.1,496,"cb","Experiment",1,15,"2024-11-20_11h10.26.956","exp","global","global",750,5,"ZMUXCHNFATSP","APEZUFCTNMYX",6,"H","hH","h",1,"S","sS","s",1,1.05878000007942,0.440246199956164
"RSVPLG02",2.1,496,"cb","Experiment",1,16,"2024-11-20_11h10.33.783","exp","local","local",300,2,"NACXYTPZFLEU","FYEXHMHCUTPZ",5,"H","hH","h",1,"H","hH","h",1,0.987625200068578,0.282083099940792
"RSVPLG02",2.1,496,"cb","Experiment",1,17,"2024-11-20_11h10.40.503","exp","local","global",750,5,"EMAPFLNCYHZU","UNEZSYTPFLCM",5,"S","sS","s",1,"H","hH","h",1,1.21678070002235,0.590063200099394
"RSVPLG02",2.1,496,"cb","Experiment",1,18,"2024-11-20_11h10.47.468","exp","global","local",750,5,"ZPFSTMXULCYE","UNPATFXMSZYE",4,"S","sS","h",0,"S","sS","s",1,1.50967990001664,0.215964500093833
"RSVPLG02",2.1,496,"cb","Experiment",1,19,"2024-11-20_11h10.54.728","exp","global","global",300,2,"ZYFSPSCEXNTM","CENFPTAXLUZM",4,"S","sS","h",0,"S","sS","h",0,1.49597120005637,0.109481699997559
"RSVPLG02",2.1,496,"cb","Experiment",1,20,"2024-11-20_11h11.02.089","exp","local","local",300,2,"EPXYLTAMCFUN","XAMFHESNUCTP",5,"H","hH","h",1,"S","sS","s",1,0.787180099869147,0.168514400022104
"RSVPLG02",2.1,496,"cb","Experiment",1,21,"2024-11-20_11h11.08.775","exp","global","local",750,5,"PTXYNHUZMLCF","MPAFZYTUCXHN",6,"H","hH","h",1,"H","hH","h",1,0.968779699876904,0.10365130007267
"RSVPLG02",2.1,496,"cb","Experiment",1,22,"2024-11-20_11h11.15.279","exp","local","global",750,5,"ECNUPLAFSXTM","CYFSEZUNTALM",4,"S","sS","s",1,"S","sS","h",0,1.36374159995466,0.712937100091949
"RSVPLG02",2.1,496,"cb","Experiment",1,23,"2024-11-20_11h11.22.668","exp","global","global",750,5,"YETLFSXZPNSA","PUAZFTLMYECX",6,"S","sS","s",1,"S","sS","h",0,1.33835910004564,0.360414599999785
"RSVPLG02",2.1,496,"cb","Experiment",1,24,"2024-11-20_11h11.29.810","exp","local","global",300,2,"PEUNYAFSLCTM","FANUXSZYECTL",6,"S","sS","s",1,"S","sS","s",1,1.07568460004404,0.314347899984568
"RSVPLG02",2.1,496,"cb","Experiment",1,25,"2024-11-20_11h11.36.794","exp","local","global",750,5,"MXYLFECUNPST","CELTNHUFAMPY",6,"H","hH","h",1,"S","sS","h",0,1.20495350006968,0.301259099971503
"RSVPLG02",2.1,496,"cb","Experiment",1,26,"2024-11-20_11h11.43.834","exp","local","local",750,5,"PFAETZLNCXMY","MANPHECXFSZY",5,"H","hH","h",1,"S","sS","s",1,0.95015519997105,0.231648699846119
"RSVPLG02",2.1,496,"cb","Experiment",1,27,"2024-11-20_11h11.50.236","exp","global","global",300,2,"TPUYESCHANXZ","MNUCEZYALPFT",6,"S","sS","s",1,"H","hH","s",0,1.14879800006747,0.137222200166434
"RSVPLG02",2.1,496,"cb","Experiment",1,28,"2024-11-20_11h11.56.852","exp","global","local",300,2,"FANLXSPYCZMU","CFEMXYAHPNTU",6,"S","sS","h",0,"H","hH","s",0,0.945006299996749,0.168410200159997
"RSVPLG02",2.1,496,"cb","Experiment",1,29,"2024-11-20_11h12.03.612","exp","local","global",750,5,"PUFMTYLAHXCE","ECUSYZTNPAFM",4,"S","sS","s",1,"H","hH","s",0,1.19283060007729,0.27937120012939
"RSVPLG02",2.1,496,"cb","Experiment",1,30,"2024-11-20_11h12.10.524","exp","local","local",750,5,"PLZCFEMNUAYX","PZEFMSTCYXHL",6,"S","sS","s",1,"H","hH","h",1,0.873410200001672,0.285293200053275
"RSVPLG02",2.1,496,"cb","Experiment",1,31,"2024-11-20_11h12.17.036","exp","local","local",750,5,"LNMPAXCEYFTZ","UZFPYSCMTXSA",6,"S","sS","s",1,"S","sS","s",1,0.865435699932277,0.169532699976116
"RSVPLG02",2.1,496,"cb","Experiment",1,32,"2024-11-20_11h12.23.755","exp","global","global",750,5,"NXAYCHLPZFSM","FELMXCPTUYNZ",6,"H","hH","h",1,"S","sS","s",1,0.997762100072578,0.471697899978608
"RSVPLG02",2.1,496,"cb","Experiment",1,33,"2024-11-20_11h12.30.643","exp","global","global",300,2,"UPAECHZHFTNY","AXNEULTFYZMC",6,"H","hH","h",1,"H","hH","h",1,1.04791729990393,0.136668199906126
"RSVPLG02",2.1,496,"cb","Experiment",1,34,"2024-11-20_11h12.38.589","exp","local","global",750,5,"PYFLXZCMUAHE","EMYTASZFCLNX",6,"S","sS","s",1,"H","hH","s",0,1.24454889982007,0.126075700158253
"RSVPLG02",2.1,496,"cb","Experiment",1,35,"2024-11-20_11h12.45.433","exp","global","global",300,2,"EYAZCSUSNPFM","UTYLNFMZEXAP",6,"S","sS","s",1,"S","sS","s",1,1.11172369983979,0.121548699913546
"RSVPLG02",2.1,496,"cb","Experiment",1,36,"2024-11-20_11h12.52.250","exp","global","global",300,2,"NMUSEHXCTZAY","CTYPELUFXZAN",4,"S","sS","s",1,"H","hH","s",0,1.11523270001635,0.284657499985769
"RSVPLG02",2.1,496,"cb","Experiment",1,37,"2024-11-20_11h12.59.229","exp","local","global",300,2,"ZXNTMSYLCEPU","MCLSAZUXPTNY",4,"S","sS","s",1,"S","sS","h",0,1.82950669992715,0.487456299830228
"RSVPLG02",2.1,496,"cb","Experiment",1,38,"2024-11-20_11h13.06.962","exp","global","local",750,5,"YLEZHACUMTXP","ZYCLPFENTSAU",5,"H","hH","h",1,"S","sS","h",0,1.18834989983588,0.269819699926302
"RSVPLG02",2.1,496,"cb","Experiment",1,39,"2024-11-20_11h13.13.786","exp","local","local",300,2,"YMXCFENZAPLU","CLZHUHTEPAXM",4,"H","hH","h",1,"H","hH","h",1,1.02242000005208,0.311740799807012
"RSVPLG02",2.1,496,"cb","Experiment",1,40,"2024-11-20_11h13.21.019","exp","global","global",300,2,"LPAUXSFHMETC","ECTZLUXPYANM",6,"S","sS","s",1,"H","hH","h",1,1.15408100001514,0.606642500031739
"RSVPLG02",2.1,496,"cb","Experiment",1,41,"2024-11-20_11h13.34.681","exp","global","global",750,5,"NTZSLMEAHXPY","ACEUZTXNPYFL",4,"S","sS","s",1,"H","hH","h",1,0.898367299931124,0.792145500192419
"RSVPLG02",2.1,496,"cb","Experiment",1,42,"2024-11-20_11h13.43.720","exp","global","global",300,2,"NPCFSLHXAETZ","FUZNXMPELCTY",5,"S","sS","s",1,"H","hH","s",0,1.0064934999682,0.0865794001147151
"RSVPLG02",2.1,496,"cb","Experiment",1,43,"2024-11-20_11h13.50.046","exp","global","global",300,2,"CFZUHXHNYTAM","ENLTZCMYPFUX",5,"H","hH","h",1,"H","hH","h",1,0.964623400010169,0.140262400032952
"RSVPLG02",2.1,496,"cb","Experiment",1,44,"2024-11-20_11h13.56.650","exp","global","global",750,5,"PEYZSLCNFHXM","FPMYXZTCNELU",5,"S","sS","s",1,"H","hH","h",1,0.931319299852476,0.553246699972078
"RSVPLG02",2.1,496,"cb","Experiment",1,45,"2024-11-20_11h14.03.549","exp","global","local",300,2,"UYAHNFZCLEXP","ZELPYHCNAXMT",4,"H","hH","h",1,"H","hH","s",0,1.04439509985968,0.55317770014517
"RSVPLG02",2.1,496,"cb","Experiment",1,46,"2024-11-20_11h14.10.730","exp","global","global",750,5,"YAMFSUNLXSZT","ETLZMPCNAYXU",5,"S","sS","s",1,"S","sS","s",1,1.01109609985724,0.285330099985003
"RSVPLG02",2.1,496,"cb","Experiment",1,47,"2024-11-20_11h14.17.322","exp","global","local",300,2,"YMNTLHECUAXP","LFPTCAESUYXZ",6,"H","hH","h",1,"S","sS","h",0,0.817233300069347,0.151239000027999
"RSVPLG02",2.1,496,"cb","Experiment",1,48,"2024-11-20_11h14.23.801","exp","global","local",300,2,"YFLHCEPAMTZU","FEPUXSLZAMNC",4,"H","hH","h",1,"S","sS","s",1,0.913806000025943,0.264313400024548
"RSVPLG02",2.1,496,"cb","Experiment",1,49,"2024-11-20_11h14.30.429","exp","local","local",300,2,"PEMUYCFNXLAT","AFMSTHEXNLZU",4,"S","sS","s",1,"H","hH","h",1,0.908296199981123,0.301977099850774
"RSVPLG02",2.1,496,"cb","Experiment",1,50,"2024-11-20_11h14.36.892","exp","global","local",300,2,"AMXHCYTPLFNE","AZLYXSPUMCTF",4,"H","hH","h",1,"S","sS","s",1,1.0487738000229,0.423449299996719
"RSVPLG02",2.1,496,"cb","Experiment",1,51,"2024-11-20_11h14.43.516","exp","local","global",300,2,"YPETACHNZFXU","YPFMSNZXEATC",5,"S","sS","h",0,"H","hH","h",1,1.04279650002718,0.535958900116384
"RSVPLG02",2.1,496,"cb","Experiment",1,52,"2024-11-20_11h14.50.395","exp","local","global",300,2,"XNMCLSZEFTAP","ETNHLPFCYZXA",4,"H","hH","h",1,"S","sS","s",1,0.994068200001493,0.601149900117889
"RSVPLG02",2.1,496,"cb","Experiment",1,53,"2024-11-20_11h14.57.198","exp","global","local",300,2,"NAPHLCMETZUF","TUAFLSEYXNPC",4,"H","hH","h",1,"S","sS","s",1,0.899095400003716,0.296372600132599
"RSVPLG02",2.1,496,"cb","Experiment",1,54,"2024-11-20_11h15.03.679","exp","global","global",750,5,"FUMSTCENHZPA","YXLZEPFNCAUT",4,"S","sS","s",1,"H","hH","h",1,1.33515619998798,0.328660599887371
"RSVPLG02",2.1,496,"cb","Experiment",1,55,"2024-11-20_11h15.10.657","exp","global","local",300,2,"CNXMHAZTLUEP","XAMLUYSFCEPT",5,"H","hH","h",1,"S","sS","s",1,1.06800379999913,0.654854500200599
"RSVPLG02",2.1,496,"cb","Experiment",1,56,"2024-11-20_11h15.17.485","exp","global","local",300,2,"EMALSCPUFYNT","XETZCMHAYUNL",5,"S","sS","s",1,"H","hH","s",0,1.25967060006224,0.327483099885285
"RSVPLG02",2.1,496,"cb","Experiment",1,57,"2024-11-20_11h15.24.588","exp","local","local",300,2,"LYMUCFTXZNPE","MXEZUHYSLCAT",6,"H","hH","h",1,"S","sS","s",1,0.890375600196421,0.52071369998157
"RSVPLG02",2.1,496,"cb","Experiment",1,58,"2024-11-20_11h15.31.299","exp","local","local",750,5,"AEFLPZYNMTXU","ELMTHYFNAHUP",5,"H","hH","h",1,"H","hH","h",1,0.926416900008917,0.231697699986398
"RSVPLG02",2.1,496,"cb","Experiment",1,59,"2024-11-20_11h15.37.694","exp","global","global",300,2,"LYFEUSCSXNTA","ZUALYENMFCPT",6,"S","sS","s",1,"S","sS","s",1,0.941568600013852,0.123129699844867
"RSVPLG02",2.1,496,"cb","Experiment",1,60,"2024-11-20_11h15.44.044","exp","local","global",300,2,"PYTACXSUFNZL","PFCUSAZYMETN",5,"S","sS","s",1,"S","sS","h",0,0.978162299841642,0.312524700071663
"RSVPLG02",2.1,496,"cb","Experiment",1,61,"2024-11-20_11h15.50.605","exp","global","local",750,5,"NAFSXUYEPTLC","FCNYXTLASEZP",4,"S","sS","s",1,"S","sS","s",1,0.998489400139078,0.231810400029644
"RSVPLG02",2.1,496,"cb","Experiment",1,62,"2024-11-20_11h15.56.998","exp","global","local",300,2,"CYTFPSEULAZN","LAMCXNTSUPEZ",6,"S","sS","s",1,"S","sS","s",1,0.853901199996471,0.200236700009555
"RSVPLG02",2.1,496,"cb","Experiment",1,63,"2024-11-20_11h16.03.276","exp","local","global",300,2,"TXCZANYSLFPM","FYLUXHMPAENC",6,"H","hH","h",1,"S","sS","s",1,1.21862119995058,0.551791100064293
"RSVPLG02",2.1,496,"cb","Experiment",1,64,"2024-11-20_11h16.10.180","exp","global","global",750,5,"ETYSXNCZSLFM","MCENZXAUPYFL",4,"S","sS","s",1,"S","sS","s",1,1.28652710001916,0.314296300057322
"RSVPLG02",2.1,496,"cb","Experiment",1,65,"2024-11-20_11h16.16.909","exp","global","global",300,2,"UMPHFHLCTYXZ","YANLCMUXFPZE",4,"H","hH","h",1,"H","hH","s",0,0.983237500069663,0.312763199908659
"RSVPLG02",2.1,496,"cb","Experiment",1,66,"2024-11-20_11h16.23.523","exp","global","local",750,5,"MZYSCPTNFEXA","YZPFNATLSEXM",4,"S","sS","s",1,"S","sS","s",1,1.71858730004169,0.281246599974111
"RSVPLG02",2.1,496,"cb","Experiment",1,67,"2024-11-20_11h16.30.813","exp","global","local",300,2,"NAXESCZYTMUP","LZTCMNHUFAPE",5,"S","sS","s",1,"H","hH","s",0,1.03385200002231,0.231564200017601
"RSVPLG02",2.1,496,"cb","Experiment",1,68,"2024-11-20_11h16.37.564","exp","local","global",750,5,"ZAUNCYFETLHX","PZYNUSTALCXE",6,"S","sS","s",1,"H","hH","h",1,1.22187649994157,0.33079079980962
"RSVPLG02",2.1,496,"cb","Experiment",1,69,"2024-11-20_11h16.44.301","exp","global","global",300,2,"MZUFHCSPYLEX","UACXMPYENLFT",5,"H","hH","s",0,"S","sS","h",0,1.41278679994866,0.332940499996766
"RSVPLG02",2.1,496,"cb","Experiment",1,70,"2024-11-20_11h16.51.247","exp","local","local",750,5,"LYNXMTPCAUEF","EXLHZPFCSNMT",4,"H","hH","h",1,"S","sS","s",1,0.87706849980168,0.648599000182003
"RSVPLG02",2.1,496,"cb","Experiment",1,71,"2024-11-20_11h16.57.975","exp","local","local",750,5,"XCPZLAEMNFYU","PLMEUHNYFCHT",6,"H","hH","h",1,"H","hH","h",1,1.59296060004272,0.137683300068602
"RSVPLG02",2.1,496,"cb","Experiment",1,72,"2024-11-20_11h17.05.181","exp","local","global",750,5,"LTEPXCFYNSMA","CYETSUZXPMNL",5,"S","sS","s",1,"S","sS","h",0,1.04118179995567,0.584496299969032
"RSVPLG02",2.1,496,"cb","Experiment",1,73,"2024-11-20_11h17.12.043","exp","global","local",750,5,"CNULMSFTAPXY","MTFPLEUZCXSA",6,"S","sS","s",1,"S","sS","s",1,1.37057299981825,0.136544900014997
"RSVPLG02",2.1,496,"cb","Experiment",1,74,"2024-11-20_11h17.19.262","exp","local","local",300,2,"NZYXEFATLMUP","ETZCSXSMLUNY",5,"S","sS","s",1,"S","sS","s",1,1.02069669985212,0.151723999995738
"RSVPLG02",2.1,496,"cb","Experiment",1,75,"2024-11-20_11h17.25.739","exp","global","global",300,2,"EPXASYSCUFNZ","CYALUPZXFMEN",5,"S","sS","s",1,"S","sS","s",1,0.985926799941808,0.190445099957287
"RSVPLG02",2.1,496,"cb","Experiment",1,76,"2024-11-20_11h17.32.108","exp","local","global",300,2,"PXMUCHYZTNAL","CLFHYTNPUAZE",4,"H","hH","h",1,"H","hH","h",1,1.07046060007997,0.135083199944347
"RSVPLG02",2.1,496,"cb","Experiment",1,77,"2024-11-20_11h17.38.543","exp","local","local",750,5,"ALPUMYENXCTF","YZUHEXTASMCN",4,"H","hH","h",1,"S","sS","s",1,0.955094899982214,0.232408199924976
"RSVPLG02",2.1,496,"cb","Experiment",1,78,"2024-11-20_11h17.45.292","exp","local","local",300,2,"XCUTYLMAZENP","UYMSZHNTCEXF",4,"S","sS","s",1,"H","hH","h",1,0.911874099867418,0.344500999897718
"RSVPLG02",2.1,496,"cb","Experiment",1,79,"2024-11-20_11h17.52.064","exp","global","global",300,2,"CXASZSYENMUP","ANULPZMEYCFX",4,"S","sS","s",1,"S","sS","s",1,0.900783899938688,0.139759799931198
"RSVPLG02",2.1,496,"cb","Experiment",1,80,"2024-11-20_11h17.58.509","exp","local","global",750,5,"YAPCTUNXZSML","NLTPHMZYUXCE",5,"H","hH","h",1,"S","sS","s",1,1.48057159991004,0.615921699907631
"RSVPLG02",2.1,496,"cb","Experiment",1,81,"2024-11-20_11h18.11.723","exp","local","global",300,2,"PEXZYSFNLCUM","NCAHYXMZPFLU",4,"H","hH","h",1,"S","sS","h",0,0.873060300014913,0.0716315000317991
"RSVPLG02",2.1,496,"cb","Experiment",1,82,"2024-11-20_11h18.18.478","exp","local","global",300,2,"CFNAUHPEXMTL","ACMSFYXZLNEU",4,"S","sS","s",1,"H","hH","h",1,0.959775399882346,0.521134700160474
"RSVPLG02",2.1,496,"cb","Experiment",1,83,"2024-11-20_11h18.25.168","exp","global","global",750,5,"YCFMLHNUPTHA","UPFYCNAEMLXT",6,"H","hH","h",1,"H","hH","h",1,0.80434999987483,0.0575276000890881
"RSVPLG02",2.1,496,"cb","Experiment",1,84,"2024-11-20_11h18.31.477","exp","global","local",750,5,"NPYFCHTUMEXZ","NYMZTUXFAEHC",6,"H","hH","h",1,"H","hH","h",1,0.940553300082684,0.0940301998052746
"RSVPLG02",2.1,496,"cb","Experiment",1,85,"2024-11-20_11h18.37.981","exp","global","global",300,2,"YZEHPSLXNCAU","CTFZMNLYEUPA",4,"H","hH","h",1,"S","sS","s",1,0.746573199983686,0.216985000064597
"RSVPLG02",2.1,496,"cb","Experiment",1,86,"2024-11-20_11h18.44.018","exp","local","global",300,2,"MXLZUCSTFYAP","CTZUSLPYAXNE",5,"S","sS","s",1,"S","sS","s",1,1.17460029991344,0.104301100131124
"RSVPLG02",2.1,496,"cb","Experiment",1,87,"2024-11-20_11h18.50.431","exp","local","global",750,5,"XTEFMLPZHANY","NLZHAEUFXPMC",4,"H","hH","h",1,"H","hH","h",1,1.24526160000823,0.0414795000106096
"RSVPLG02",2.1,496,"cb","Experiment",1,88,"2024-11-20_11h18.56.829","exp","local","local",300,2,"ZFYMPTULACXE","ZCTHLHUAXMEF",4,"H","hH","h",1,"H","hH","h",1,1.31000819988549,0.108039000071585
"RSVPLG02",2.1,496,"cb","Experiment",1,89,"2024-11-20_11h19.03.534","exp","local","global",300,2,"LEXPFSAYUCZT","ZCEHLYATNMXF",4,"H","hH","h",1,"S","sS","h",0,0.821272999979556,0.119161599781364
"RSVPLG02",2.1,496,"cb","Experiment",1,90,"2024-11-20_11h19.09.675","exp","local","local",750,5,"ANEYCTLMXUFZ","YXPMHFATNSEU",5,"H","hH","h",1,"S","sS","s",1,0.784599400125444,0.247594599844888
"RSVPLG02",2.1,496,"cb","Experiment",1,91,"2024-11-20_11h19.15.871","exp","global","local",750,5,"TLEAPSMXZUNF","LAFPCZEYMTSN",6,"S","sS","s",1,"S","sS","s",1,1.11056890012696,0.0415475000627339
"RSVPLG02",2.1,496,"cb","Experiment",1,92,"2024-11-20_11h19.22.142","exp","local","global",300,2,"UZFXCLHETMPY","ZXALSFTPUEYN",5,"S","sS","s",1,"H","hH","s",0,1.06995350006036,0.137030800106004
"RSVPLG02",2.1,496,"cb","Experiment",1,93,"2024-11-20_11h19.28.554","exp","global","global",300,2,"MLPCHYHUXEFN","XZCMFPEAYTLU",5,"H","hH","h",1,"H","hH","s",0,0.998759299982339,0.841205799952149
"RSVPLG02",2.1,496,"cb","Experiment",1,94,"2024-11-20_11h19.35.519","exp","global","local",750,5,"LUYHPTCZEANX","ZCNTEUPLHYXA",4,"H","hH","h",1,"H","hH","h",1,0.821564999874681,0.071322200121358
"RSVPLG02",2.1,496,"cb","Experiment",1,95,"2024-11-20_11h19.41.533","exp","local","global",750,5,"ELMYUATPHFZC","LUPHEMCATYFX",4,"H","hH","s",0,"H","hH","s",0,1.33443519985303,0.0723971000406891
"RSVPLG02",2.1,496,"cb","Experiment",1,96,"2024-11-20_11h19.48.338","exp","local","global",300,2,"NPTEUZAHFCXM","YTXMESZFNALC",6,"S","sS","s",1,"H","hH","s",0,0.899389500031248,0.0561428999062628
"RSVPLG02",2.1,496,"cb","Experiment",1,97,"2024-11-20_11h19.54.446","exp","local","local",750,5,"MTUNLCXAFEZY","ZFPCAHTEXNHL",6,"H","hH","h",1,"H","hH","s",0,1.84679970005527,0.488300399854779
"RSVPLG02",2.1,496,"cb","Experiment",1,98,"2024-11-20_11h20.01.949","exp","local","local",300,2,"CMTPYAEUXNZL","PUTSNHFLCEMA",4,"S","sS","s",1,"H","hH","h",1,1.00495130009949,0.424901599995792
"RSVPLG02",2.1,496,"cb","Experiment",1,99,"2024-11-20_11h20.08.626","exp","local","local",300,2,"CMUFZENTAPXL","LPEZNSFHTAMY",6,"S","sS","s",1,"H","hH","h",1,0.835677800001577,0.360014299862087
"RSVPLG02",2.1,496,"cb","Experiment",1,100,"2024-11-20_11h20.14.940","exp","local","global",300,2,"TMZLPESXAUNC","YTFESXLAMCUP",5,"S","sS","s",1,"S","sS","s",1,0.987149900058284,0.1214103999082
"RSVPLG02",2.1,496,"cb","Experiment",1,101,"2024-11-20_11h20.21.248","exp","local","local",300,2,"EYXPMZFULTNA","NTLYSCHEAXPZ",5,"S","sS","s",1,"H","hH","s",0,0.998657699907199,0.905293899821118
"RSVPLG02",2.1,496,"cb","Experiment",1,102,"2024-11-20_11h20.28.623","exp","global","local",750,5,"CXAPNSYFULEZ","PENYMZULTXSA",6,"S","sS","s",1,"S","sS","s",1,1.16091559990309,0.123073299881071
"RSVPLG02",2.1,496,"cb","Experiment",1,103,"2024-11-20_11h20.35.160","exp","global","local",750,5,"PEMHFCUZYLNX","PZEAUYTMSFXC",4,"H","hH","h",1,"S","sS","s",1,1.00001900014468,0.264694799901918
"RSVPLG02",2.1,496,"cb","Experiment",1,104,"2024-11-20_11h20.41.520","exp","local","global",300,2,"EFPZNAHTXYLC","NPZAHTYUFXLC",5,"H","hH","h",1,"H","hH","h",1,1.55480609997176,0.82989289984107
"RSVPLG02",2.1,496,"cb","Experiment",1,105,"2024-11-20_11h20.48.990","exp","global","local",750,5,"UPEHLNMATXZY","LFPEANMCHYTZ",4,"H","hH","h",1,"H","hH","h",1,0.947258900152519,0.183950399979949
"RSVPLG02",2.1,496,"cb","Experiment",1,106,"2024-11-20_11h20.55.503","exp","global","global",750,5,"TPASYFMCHZLU","CMTENZXULPAF",4,"S","sS","s",1,"H","hH","s",0,1.12698340020142,0.169580099871382
"RSVPLG02",2.1,496,"cb","Experiment",1,107,"2024-11-20_11h21.01.971","exp","local","global",300,2,"FMCZTSLXNEAU","TFZSYXUMCNPA",4,"S","sS","s",1,"S","sS","s",1,0.951122199883685,0.137346799951047
